log_id,user_id,product_id,session_id,action,timestamp,reject_reason
14635,,81,sess_2388,add_to_cart,2025-11-30 18:07:39.251960,Missing user_id
14664,,702,sess_2623,purchase,2025-10-15 18:05:36.251960,Missing user_id
14701,,789,sess_2047,purchase,2025-07-16 01:05:14.251960,Missing user_id
14704,,36,sess_4756,add_to_cart,2025-09-27 09:13:26.251960,Missing user_id
14718,,571,sess_1872,purchase,2026-02-05 19:25:10.251960,Missing user_id
14739,,975,sess_4436,purchase,2026-04-24 14:38:59.251960,Missing user_id
14755,,1071,sess_3313,view,2026-04-21 01:16:05.251960,Missing user_id
14762,,129,sess_2738,purchase,2025-09-29 08:58:11.251960,Missing user_id
14778,,1099,sess_2666,view,2026-03-30 09:16:14.251960,Missing user_id
14784,,287,sess_829,purchase,2025-10-05 05:19:53.251960,Missing user_id
14798,,1015,sess_2183,purchase,2026-02-19 02:27:45.251960,Missing user_id
14921,,253,sess_86,view,2026-05-17 05:25:12.253968,Missing user_id
7,851.0,491,,purchase,2025-07-01 06:21:30.178635,Invalid session_id
33,1031.0,1189,,purchase,invalid_timestamp,Invalid session_id
84,663.0,1030,,add_to_cart,2026-03-02 02:54:34.178635,Invalid session_id
102,763.0,154,,add_to_cart,2025-08-11 00:41:49.178635,Invalid session_id
118,730.0,700,,view,2025-08-26 20:58:01.178635,Invalid session_id
127,1103.0,399,,add_to_cart,2026-04-05 10:41:37.178635,Invalid session_id
135,899.0,879,,view,2025-07-28 18:14:16.178635,Invalid session_id
139,47.0,999,,view,2025-06-26 18:38:25.178635,Invalid session_id
166,7.0,386,,purchase,2025-12-07 16:33:37.178635,Invalid session_id
203,538.0,1025,,purchase,2026-04-07 13:20:05.178635,Invalid session_id
204,570.0,693,,purchase,2025-06-12 05:23:35.178635,Invalid session_id
205,832.0,633,,add_to_cart,2026-04-30 07:54:14.178635,Invalid session_id
330,743.0,1037,,add_to_cart,2025-11-13 00:12:43.178635,Invalid session_id
349,908.0,1088,,purchase,2025-06-23 15:52:51.178635,Invalid session_id
381,811.0,786,,purchase,2026-01-21 06:31:39.178635,Invalid session_id
386,1090.0,244,,view,2025-12-29 18:20:43.178635,Invalid session_id
431,200.0,13,,add_to_cart,2025-09-05 19:36:36.178635,Invalid session_id
441,599.0,872,,view,2025-10-08 22:40:50.178635,Invalid session_id
456,30.0,162,,view,2026-03-07 23:17:52.181409,Invalid session_id
459,691.0,34,,purchase,2025-10-22 15:38:10.181409,Invalid session_id
480,610.0,143,,view,2026-03-30 09:49:28.181409,Invalid session_id
493,347.0,880,,purchase,2025-10-22 02:07:44.181409,Invalid session_id
526,454.0,170,,view,2026-02-26 02:44:55.181409,Invalid session_id
581,286.0,793,,add_to_cart,2026-04-09 05:51:48.181409,Invalid session_id
583,328.0,80,,add_to_cart,2026-02-02 16:38:57.181409,Invalid session_id
678,1040.0,469,,add_to_cart,2026-02-21 01:59:26.181409,Invalid session_id
791,1099.0,83,,purchase,2025-10-14 14:32:13.181409,Invalid session_id
798,420.0,1176,,add_to_cart,2025-07-25 09:38:52.181409,Invalid session_id
858,550.0,376,,add_to_cart,2025-12-26 10:45:37.181409,Invalid session_id
867,877.0,216,,purchase,invalid_timestamp,Invalid session_id
871,1139.0,339,,purchase,2026-01-02 22:15:47.181409,Invalid session_id
885,350.0,978,,view,2025-12-13 03:47:50.181409,Invalid session_id
932,685.0,648,,view,2025-09-24 16:41:48.181409,Invalid session_id
937,666.0,486,,add_to_cart,2026-02-27 00:56:24.181409,Invalid session_id
957,1009.0,1038,,add_to_cart,invalid_timestamp,Invalid session_id
974,738.0,956,,add_to_cart,2026-05-13 10:28:27.183414,Invalid session_id
989,272.0,138,,view,2026-06-02 21:39:11.183414,Invalid session_id
1004,85.0,731,,purchase,2026-05-31 09:04:05.183414,Invalid session_id
1006,1195.0,517,,view,2025-11-12 04:44:27.183414,Invalid session_id
1010,58.0,712,,add_to_cart,2025-11-22 02:38:07.183414,Invalid session_id
1032,1003.0,854,,purchase,2025-08-28 19:56:54.183414,Invalid session_id
1045,993.0,425,,purchase,2025-06-19 03:20:18.183414,Invalid session_id
1046,404.0,623,,purchase,2025-08-10 10:59:50.183414,Invalid session_id
1055,546.0,681,,view,2025-12-05 18:07:04.183414,Invalid session_id
1119,193.0,421,,add_to_cart,2026-02-06 00:01:24.183414,Invalid session_id
1141,904.0,266,,add_to_cart,2025-07-31 21:58:09.183414,Invalid session_id
1153,557.0,285,,view,2026-05-06 11:52:12.183414,Invalid session_id
1168,944.0,185,,add_to_cart,2025-09-30 20:12:42.183414,Invalid session_id
1206,757.0,175,,purchase,2025-08-27 18:29:57.183414,Invalid session_id
1245,248.0,640,,view,2025-09-01 22:44:04.183414,Invalid session_id
1260,754.0,81,,view,2025-10-06 21:02:16.183414,Invalid session_id
1291,161.0,49,,purchase,2026-03-08 01:25:08.183414,Invalid session_id
1370,360.0,43,,add_to_cart,2026-02-23 20:13:20.183414,Invalid session_id
1374,1040.0,753,,add_to_cart,2026-05-23 04:53:06.183414,Invalid session_id
1379,372.0,1037,,purchase,2025-12-29 17:17:41.183414,Invalid session_id
1405,86.0,725,,add_to_cart,2025-08-12 20:34:32.183414,Invalid session_id
1414,630.0,1026,,purchase,2025-11-27 16:54:57.183414,Invalid session_id
1422,830.0,553,,purchase,2025-07-03 03:24:12.183414,Invalid session_id
1439,896.0,1195,,purchase,2025-08-16 12:47:10.183414,Invalid session_id
1447,5.0,18,,add_to_cart,2026-04-22 03:16:19.183414,Invalid session_id
1486,7.0,403,,add_to_cart,2026-03-20 07:36:16.185418,Invalid session_id
1495,11.0,526,,purchase,2025-12-07 18:01:11.185418,Invalid session_id
1519,918.0,747,,add_to_cart,2026-03-12 04:15:32.185418,Invalid session_id
1530,474.0,416,,add_to_cart,2025-11-23 15:29:14.185418,Invalid session_id
1539,105.0,353,,view,2025-09-01 16:17:11.185418,Invalid session_id
1558,374.0,750,,add_to_cart,2026-03-19 14:33:18.185418,Invalid session_id
1579,243.0,398,,purchase,2026-02-17 00:50:21.185418,Invalid session_id
1604,321.0,835,,add_to_cart,2026-05-27 20:25:12.185418,Invalid session_id
1610,1125.0,949,,view,2026-05-16 14:53:21.185418,Invalid session_id
1619,634.0,651,,purchase,2026-06-04 14:46:31.185418,Invalid session_id
1635,58.0,55,,purchase,2026-01-21 10:14:37.185418,Invalid session_id
1673,504.0,48,,view,2025-08-23 04:09:50.185418,Invalid session_id
1685,485.0,651,,purchase,2026-03-16 17:43:28.185418,Invalid session_id
1711,895.0,696,,purchase,2026-05-08 09:03:41.186925,Invalid session_id
1759,85.0,87,,purchase,2025-11-05 06:27:43.186925,Invalid session_id
1890,421.0,541,,purchase,2025-11-02 22:15:39.186925,Invalid session_id
1922,673.0,259,,purchase,2025-10-11 22:24:06.186925,Invalid session_id
1945,262.0,834,,add_to_cart,2025-11-19 22:48:41.186925,Invalid session_id
1952,1167.0,640,,view,invalid_timestamp,Invalid session_id
1989,473.0,418,,view,2025-07-14 06:00:58.186925,Invalid session_id
2054,16.0,575,,view,2025-12-05 01:12:04.186925,Invalid session_id
2132,1063.0,812,,add_to_cart,2026-03-22 14:12:13.186925,Invalid session_id
2166,1007.0,1115,,view,2026-04-05 23:18:38.186925,Invalid session_id
2194,149.0,1190,,view,2025-06-16 16:08:14.186925,Invalid session_id
2209,898.0,1028,,purchase,2025-12-01 03:35:07.186925,Invalid session_id
2313,716.0,417,,purchase,2026-05-29 11:45:45.186925,Invalid session_id
2335,946.0,702,,view,2025-10-13 22:18:32.186925,Invalid session_id
2341,286.0,994,,purchase,2025-12-15 17:43:14.186925,Invalid session_id
2354,996.0,143,,purchase,2026-05-13 21:23:27.186925,Invalid session_id
2356,1043.0,352,,purchase,2025-10-09 03:44:08.186925,Invalid session_id
2359,400.0,950,,purchase,2025-08-16 21:23:53.186925,Invalid session_id
2416,964.0,252,,add_to_cart,2026-02-20 06:42:21.186925,Invalid session_id
2445,873.0,1076,,purchase,2025-12-25 00:42:08.186925,Invalid session_id
2456,388.0,612,,view,2025-06-13 23:40:25.186925,Invalid session_id
2459,82.0,897,,view,2026-04-16 19:37:09.186925,Invalid session_id
2482,1086.0,1000,,add_to_cart,2026-03-13 09:14:54.186925,Invalid session_id
2494,437.0,1038,,view,2025-10-18 10:09:17.186925,Invalid session_id
2509,96.0,443,,purchase,2025-09-19 23:20:04.186925,Invalid session_id
2562,803.0,350,,view,2026-01-06 22:01:01.186925,Invalid session_id
2564,777.0,47,,add_to_cart,2025-09-11 04:25:01.186925,Invalid session_id
2591,594.0,931,,view,2025-08-19 01:32:53.186925,Invalid session_id
2592,601.0,586,,purchase,2026-05-10 15:19:40.186925,Invalid session_id
2597,410.0,211,,view,2026-01-03 10:46:09.186925,Invalid session_id
2604,445.0,321,,view,2026-04-29 15:30:32.186925,Invalid session_id
2619,944.0,414,,view,2026-02-03 03:24:01.186925,Invalid session_id
2632,591.0,63,,purchase,2025-12-25 20:48:39.186925,Invalid session_id
2643,466.0,329,,view,2026-06-02 11:08:18.186925,Invalid session_id
2648,399.0,834,,view,2026-04-29 05:24:19.186925,Invalid session_id
2651,313.0,386,,add_to_cart,2026-05-16 12:20:14.186925,Invalid session_id
2751,230.0,612,,purchase,2026-04-23 15:39:06.186925,Invalid session_id
2755,860.0,1116,,purchase,2025-07-10 20:24:49.186925,Invalid session_id
2784,214.0,28,,view,2026-04-27 14:17:56.186925,Invalid session_id
2814,427.0,474,,view,2025-11-21 22:44:39.186925,Invalid session_id
2826,921.0,869,,add_to_cart,2026-05-05 13:01:11.186925,Invalid session_id
2834,167.0,1087,,view,2025-07-08 04:57:23.186925,Invalid session_id
2909,1013.0,526,,purchase,2025-09-08 21:58:16.186925,Invalid session_id
2910,881.0,1008,,add_to_cart,2026-01-02 22:56:18.186925,Invalid session_id
2921,259.0,108,,add_to_cart,2025-10-15 15:53:22.186925,Invalid session_id
2942,198.0,1082,,view,2026-04-30 06:55:33.186925,Invalid session_id
2943,648.0,37,,purchase,2025-10-10 23:41:45.186925,Invalid session_id
2962,685.0,832,,add_to_cart,2026-06-05 19:31:13.186925,Invalid session_id
2970,333.0,323,,view,2026-03-25 04:26:18.186925,Invalid session_id
2995,45.0,274,,purchase,2026-03-02 01:39:10.186925,Invalid session_id
3018,377.0,650,,view,2025-12-06 08:24:21.186925,Invalid session_id
3021,601.0,748,,purchase,2025-11-08 11:26:04.186925,Invalid session_id
3036,485.0,637,,purchase,2025-07-01 14:56:53.186925,Invalid session_id
3065,438.0,1169,,purchase,2026-02-12 08:34:00.186925,Invalid session_id
3099,136.0,136,,view,2026-01-04 07:10:25.186925,Invalid session_id
3126,1172.0,1046,,add_to_cart,2025-07-08 08:04:10.186925,Invalid session_id
3154,876.0,1145,,view,2025-08-07 14:39:38.186925,Invalid session_id
3190,1167.0,729,,add_to_cart,2026-06-07 20:22:00.186925,Invalid session_id
3204,557.0,988,,add_to_cart,2026-04-29 09:49:42.186925,Invalid session_id
3221,760.0,920,,add_to_cart,2025-11-24 18:17:26.186925,Invalid session_id
3222,867.0,954,,add_to_cart,invalid_timestamp,Invalid session_id
3223,1154.0,220,,view,2025-11-27 09:39:05.186925,Invalid session_id
3269,1023.0,712,,purchase,2025-11-15 00:23:37.186925,Invalid session_id
3275,294.0,656,,view,2026-05-19 10:03:12.186925,Invalid session_id
3281,662.0,365,,add_to_cart,2025-06-27 01:43:48.186925,Invalid session_id
3305,4.0,803,,purchase,2026-02-25 08:20:23.186925,Invalid session_id
3328,17.0,418,,add_to_cart,2025-07-31 18:37:26.186925,Invalid session_id
3372,471.0,854,,view,2025-06-25 18:24:06.186925,Invalid session_id
3399,37.0,365,,view,2026-05-20 17:31:20.186925,Invalid session_id
3416,935.0,204,,purchase,2026-03-30 05:19:42.186925,Invalid session_id
3432,655.0,1108,,view,2025-07-04 11:57:37.186925,Invalid session_id
3435,784.0,361,,purchase,2026-06-08 16:47:44.186925,Invalid session_id
3449,431.0,868,,add_to_cart,2025-12-26 19:17:51.186925,Invalid session_id
3451,947.0,253,,purchase,2026-05-08 03:57:31.186925,Invalid session_id
3480,704.0,744,,purchase,2025-06-16 22:45:39.186925,Invalid session_id
3500,23.0,27,,view,2025-10-21 10:16:34.186925,Invalid session_id
3527,444.0,574,,view,2026-03-16 21:31:18.186925,Invalid session_id
3532,606.0,889,,add_to_cart,2026-04-03 22:28:33.186925,Invalid session_id
3536,1171.0,210,,view,2026-02-19 15:49:29.186925,Invalid session_id
3544,429.0,866,,add_to_cart,2025-11-09 19:40:43.186925,Invalid session_id
3557,81.0,609,,purchase,2025-06-19 03:57:22.186925,Invalid session_id
3681,73.0,127,,add_to_cart,2025-07-06 05:15:45.186925,Invalid session_id
3693,1100.0,681,,add_to_cart,2026-06-07 12:24:51.186925,Invalid session_id
3708,1071.0,930,,view,2026-02-10 06:26:02.186925,Invalid session_id
3718,51.0,145,,purchase,2025-06-19 20:20:16.186925,Invalid session_id
3744,983.0,797,,view,2026-03-17 12:31:00.195433,Invalid session_id
3762,576.0,831,,add_to_cart,2025-10-05 20:09:52.195433,Invalid session_id
3763,94.0,667,,add_to_cart,2026-04-23 03:34:25.195433,Invalid session_id
3794,416.0,692,,purchase,invalid_timestamp,Invalid session_id
3832,729.0,702,,add_to_cart,2025-06-16 00:45:18.195433,Invalid session_id
3837,473.0,320,,purchase,2026-03-22 20:03:36.195433,Invalid session_id
3838,435.0,315,,purchase,invalid_timestamp,Invalid session_id
3856,7.0,538,,view,2025-12-13 08:13:24.197951,Invalid session_id
3861,56.0,1016,,purchase,2026-06-11 11:41:45.197951,Invalid session_id
3945,126.0,108,,add_to_cart,2025-08-27 01:23:22.197951,Invalid session_id
3957,872.0,1129,,view,2026-04-20 02:50:12.197951,Invalid session_id
3996,490.0,15,,purchase,2025-11-14 21:52:27.197951,Invalid session_id
4017,724.0,498,,purchase,2026-01-29 08:06:09.197951,Invalid session_id
4031,423.0,662,,purchase,2025-12-22 05:04:27.197951,Invalid session_id
4055,605.0,167,,view,2026-05-20 15:10:10.199974,Invalid session_id
4072,440.0,582,,view,2025-09-02 17:44:17.199974,Invalid session_id
4122,1003.0,1076,,purchase,2026-05-05 22:57:05.199974,Invalid session_id
4143,1016.0,1000,,purchase,2026-03-21 03:45:27.199974,Invalid session_id
4189,799.0,296,,purchase,2025-08-24 15:17:44.199974,Invalid session_id
4201,966.0,950,,purchase,2025-12-17 00:28:20.199974,Invalid session_id
4241,165.0,108,,view,2025-06-28 06:19:14.199974,Invalid session_id
4299,1189.0,1176,,purchase,2025-11-18 13:29:40.202536,Invalid session_id
4304,785.0,487,,add_to_cart,2025-07-24 01:22:53.202536,Invalid session_id
4347,82.0,797,,add_to_cart,2025-07-31 16:31:34.203543,Invalid session_id
4422,20.0,442,,view,2025-11-22 22:24:45.203543,Invalid session_id
4427,912.0,185,,view,invalid_timestamp,Invalid session_id
4430,917.0,284,,view,2025-09-25 10:39:48.203543,Invalid session_id
4519,150.0,538,,purchase,2025-11-11 12:35:15.203543,Invalid session_id
4521,150.0,161,,add_to_cart,2025-12-28 13:00:22.203543,Invalid session_id
4530,669.0,105,,view,2025-11-16 04:16:21.203543,Invalid session_id
4588,700.0,821,,view,2026-04-21 05:40:10.203543,Invalid session_id
4602,1115.0,132,,purchase,2026-04-22 12:08:39.207677,Invalid session_id
4603,1141.0,79,,add_to_cart,2026-02-17 14:02:55.207677,Invalid session_id
4629,537.0,1027,,view,2025-11-04 23:28:42.207677,Invalid session_id
4651,229.0,1139,,purchase,2025-10-12 04:50:01.207677,Invalid session_id
4657,329.0,53,,purchase,2026-02-07 23:36:43.207677,Invalid session_id
4738,22.0,1055,,purchase,2025-08-21 09:40:10.207677,Invalid session_id
4743,1021.0,423,,purchase,2025-09-25 13:46:52.209185,Invalid session_id
4754,571.0,79,,view,invalid_timestamp,Invalid session_id
4785,912.0,335,,view,2025-09-30 04:46:43.209185,Invalid session_id
4801,168.0,622,,view,2025-07-07 22:19:06.209185,Invalid session_id
4810,922.0,896,,purchase,2025-10-06 04:20:52.209185,Invalid session_id
4878,1167.0,997,,add_to_cart,2026-02-08 05:06:02.209185,Invalid session_id
4896,1200.0,412,,add_to_cart,2025-06-27 13:51:30.209185,Invalid session_id
4897,399.0,45,,purchase,2025-08-11 10:47:14.209185,Invalid session_id
4910,171.0,285,,add_to_cart,2025-12-04 07:18:17.209185,Invalid session_id
4918,125.0,547,,purchase,2025-09-01 15:54:09.209185,Invalid session_id
4983,1193.0,777,,purchase,2025-12-15 21:06:20.209185,Invalid session_id
5012,610.0,675,,purchase,2026-06-06 19:45:42.209185,Invalid session_id
5030,757.0,154,,purchase,2025-08-20 07:31:49.209185,Invalid session_id
5032,847.0,843,,view,2025-10-25 05:50:06.209185,Invalid session_id
5048,778.0,276,,view,2025-12-09 06:46:07.209185,Invalid session_id
5080,49.0,292,,add_to_cart,2026-04-23 06:19:34.209185,Invalid session_id
5082,623.0,582,,add_to_cart,2026-03-24 00:12:13.209185,Invalid session_id
5114,3.0,1045,,view,2025-11-17 00:02:08.209185,Invalid session_id
5120,849.0,654,,add_to_cart,2025-06-29 15:00:45.209185,Invalid session_id
5135,505.0,164,,add_to_cart,2026-03-22 03:42:18.209185,Invalid session_id
5144,908.0,667,,view,2026-03-10 14:50:26.209185,Invalid session_id
5156,527.0,423,,add_to_cart,2026-05-28 07:53:37.209185,Invalid session_id
5169,915.0,1131,,view,2025-09-07 07:58:27.209185,Invalid session_id
5182,844.0,836,,add_to_cart,2026-02-23 01:51:49.209185,Invalid session_id
5188,881.0,410,,purchase,2026-05-23 04:29:12.209185,Invalid session_id
5228,26.0,599,,view,2026-05-25 08:41:04.209185,Invalid session_id
5411,1001.0,408,,purchase,2026-01-06 01:15:34.212022,Invalid session_id
97,415.0,293,,purchase,2026-02-01 11:36:45.212022,Invalid session_id
5428,1129.0,844,,add_to_cart,2026-05-10 03:53:31.212022,Invalid session_id
5437,199.0,486,,view,2026-02-10 05:34:36.212022,Invalid session_id
5490,880.0,661,,add_to_cart,2025-12-06 16:15:37.212022,Invalid session_id
5505,35.0,183,,view,2025-06-19 19:33:42.212022,Invalid session_id
5509,195.0,1103,,purchase,2026-01-19 09:47:00.212022,Invalid session_id
5524,13.0,185,,add_to_cart,2025-09-26 08:21:27.212022,Invalid session_id
5602,1178.0,216,,purchase,2025-10-31 01:21:12.212022,Invalid session_id
5618,71.0,595,,purchase,2026-04-24 14:14:19.212022,Invalid session_id
5668,630.0,498,,purchase,2025-08-16 12:09:33.212022,Invalid session_id
5696,680.0,315,,view,2026-03-31 21:51:14.212022,Invalid session_id
5734,297.0,308,,view,2026-04-10 11:30:54.212022,Invalid session_id
5738,808.0,408,,purchase,2025-06-11 22:45:40.212022,Invalid session_id
5746,1040.0,807,,view,2026-06-09 10:17:21.212022,Invalid session_id
5749,986.0,669,,view,2025-12-23 04:47:00.212022,Invalid session_id
5761,683.0,593,,view,2025-10-27 20:53:28.212022,Invalid session_id
5762,1075.0,132,,purchase,2025-09-01 08:45:20.212022,Invalid session_id
5795,428.0,913,,add_to_cart,2025-12-10 04:58:53.212022,Invalid session_id
5800,726.0,245,,purchase,2025-10-21 04:15:37.212022,Invalid session_id
5831,55.0,171,,view,2025-08-29 17:14:46.212022,Invalid session_id
5877,70.0,513,,add_to_cart,2025-12-02 14:31:07.214026,Invalid session_id
5897,598.0,2,,view,2026-01-07 22:37:52.214026,Invalid session_id
5930,847.0,832,,view,2026-04-21 21:07:26.214026,Invalid session_id
5981,516.0,926,,purchase,invalid_timestamp,Invalid session_id
6003,583.0,974,,view,2025-09-12 23:48:11.214026,Invalid session_id
6014,770.0,1101,,view,2025-11-02 20:19:16.214026,Invalid session_id
6063,149.0,540,,view,2025-11-16 02:10:24.214026,Invalid session_id
6088,820.0,306,,add_to_cart,2025-12-28 16:22:13.214026,Invalid session_id
6145,584.0,693,,add_to_cart,2025-06-29 22:16:48.214026,Invalid session_id
6163,623.0,1083,,view,2025-09-18 20:37:28.214026,Invalid session_id
6186,298.0,955,,add_to_cart,2025-06-27 22:39:48.214026,Invalid session_id
6188,872.0,749,,view,2025-12-12 12:38:42.214026,Invalid session_id
6200,682.0,37,,view,2025-10-18 17:23:29.214026,Invalid session_id
6215,896.0,317,,add_to_cart,2026-03-25 18:19:00.214026,Invalid session_id
6225,317.0,912,,add_to_cart,2025-11-03 07:52:18.214026,Invalid session_id
6232,88.0,449,,purchase,2025-07-30 01:18:11.214026,Invalid session_id
6233,270.0,1045,,purchase,2026-01-10 06:15:29.214026,Invalid session_id
6246,66.0,1127,,add_to_cart,2025-11-01 07:37:48.214026,Invalid session_id
6250,426.0,32,,view,invalid_timestamp,Invalid session_id
6290,869.0,8,,add_to_cart,2025-08-17 00:15:37.214026,Invalid session_id
6295,859.0,624,,view,invalid_timestamp,Invalid session_id
6303,1007.0,1148,,add_to_cart,2026-02-08 19:51:01.214026,Invalid session_id
6317,467.0,342,,purchase,2025-10-25 02:19:56.214026,Invalid session_id
6329,485.0,955,,purchase,2025-10-21 22:23:50.214026,Invalid session_id
6337,735.0,582,,add_to_cart,2025-10-18 00:44:20.214026,Invalid session_id
6357,866.0,274,,add_to_cart,2026-01-11 23:11:07.214026,Invalid session_id
6393,376.0,1150,,purchase,2026-05-25 22:11:10.214026,Invalid session_id
6444,356.0,743,,add_to_cart,2025-12-16 03:31:28.214026,Invalid session_id
6520,159.0,437,,add_to_cart,2025-07-04 19:35:13.216529,Invalid session_id
6529,134.0,347,,purchase,2026-04-13 09:35:25.216529,Invalid session_id
6536,942.0,878,,purchase,2026-05-16 14:13:40.216529,Invalid session_id
6540,939.0,747,,add_to_cart,2025-06-30 12:19:00.216529,Invalid session_id
6559,496.0,864,,purchase,2025-09-28 12:54:36.216529,Invalid session_id
6578,1015.0,239,,purchase,2025-11-30 15:16:11.216529,Invalid session_id
6589,205.0,473,,purchase,2026-04-26 13:19:15.216529,Invalid session_id
6638,1081.0,162,,purchase,2025-07-09 16:48:02.216529,Invalid session_id
6653,932.0,728,,purchase,2026-02-16 09:49:44.216529,Invalid session_id
6668,53.0,348,,view,invalid_timestamp,Invalid session_id
6682,827.0,50,,add_to_cart,2026-05-07 02:36:15.216529,Invalid session_id
6716,541.0,513,,view,2026-03-13 03:30:59.216529,Invalid session_id
6748,825.0,562,,view,2026-02-22 10:53:57.216529,Invalid session_id
6752,49.0,741,,purchase,2026-01-29 13:13:37.216529,Invalid session_id
6756,139.0,603,,purchase,2026-02-26 23:28:23.216529,Invalid session_id
6856,585.0,1147,,purchase,2026-02-26 01:01:35.216529,Invalid session_id
6870,300.0,101,,add_to_cart,2026-03-06 04:59:15.216529,Invalid session_id
6942,87.0,511,,view,2025-11-08 20:59:07.216529,Invalid session_id
6944,636.0,322,,add_to_cart,2025-10-18 04:08:50.216529,Invalid session_id
6955,138.0,243,,view,2026-02-13 08:54:11.216529,Invalid session_id
7045,849.0,1200,,purchase,2025-12-29 05:30:13.218542,Invalid session_id
7066,967.0,126,,purchase,2025-10-28 12:55:07.218542,Invalid session_id
7073,835.0,322,,add_to_cart,2026-03-23 13:14:43.218542,Invalid session_id
7077,291.0,748,,add_to_cart,2026-05-24 22:32:07.218542,Invalid session_id
7085,380.0,905,,purchase,2026-02-06 13:43:00.218542,Invalid session_id
7100,325.0,1009,,view,2025-07-08 13:20:26.218542,Invalid session_id
7114,1040.0,1068,,purchase,2025-11-30 19:04:24.218542,Invalid session_id
7168,965.0,37,,purchase,2025-10-28 11:52:13.218542,Invalid session_id
7188,203.0,232,,purchase,2026-04-22 17:37:23.218542,Invalid session_id
7198,113.0,413,,add_to_cart,2026-03-06 16:43:12.219548,Invalid session_id
7212,460.0,131,,purchase,2026-05-09 15:43:03.219548,Invalid session_id
7285,240.0,942,,add_to_cart,2025-08-18 17:20:46.219548,Invalid session_id
7287,1120.0,436,,view,2025-09-08 23:06:23.219548,Invalid session_id
7325,641.0,978,,view,invalid_timestamp,Invalid session_id
7340,421.0,490,,view,2026-05-15 01:28:24.219548,Invalid session_id
7342,1182.0,1068,,view,2025-08-05 04:26:59.219548,Invalid session_id
7390,729.0,150,,view,2026-05-18 17:56:53.219548,Invalid session_id
7487,943.0,15,,purchase,2025-11-26 20:07:34.219548,Invalid session_id
7517,567.0,416,,add_to_cart,2025-08-09 16:02:55.219548,Invalid session_id
7573,227.0,1119,,view,2026-02-14 19:40:48.219548,Invalid session_id
7603,940.0,545,,view,2026-02-18 01:47:06.222317,Invalid session_id
7644,712.0,535,,purchase,2025-08-09 04:23:02.222317,Invalid session_id
7675,622.0,626,,view,2026-04-09 16:21:38.222317,Invalid session_id
7682,535.0,181,,purchase,2025-12-07 20:13:55.222317,Invalid session_id
7745,555.0,292,,add_to_cart,2026-04-09 01:25:11.222317,Invalid session_id
7823,628.0,216,,add_to_cart,2025-12-15 10:02:02.222317,Invalid session_id
7829,974.0,1045,,add_to_cart,2026-03-24 08:06:03.222317,Invalid session_id
7833,141.0,734,,view,2026-04-27 18:41:08.222317,Invalid session_id
7865,995.0,275,,purchase,2026-05-31 23:21:14.222317,Invalid session_id
7914,543.0,16,,view,2026-03-01 01:03:27.222317,Invalid session_id
7944,13.0,94,,add_to_cart,2025-09-21 04:27:57.222317,Invalid session_id
7967,1026.0,684,,purchase,2025-08-15 17:37:59.222317,Invalid session_id
7971,624.0,106,,view,2025-07-28 01:14:26.222317,Invalid session_id
7974,530.0,1174,,add_to_cart,2025-12-17 21:57:01.222317,Invalid session_id
8060,196.0,541,,view,2026-01-11 09:31:02.222317,Invalid session_id
8116,565.0,518,,add_to_cart,2025-11-02 05:15:42.224321,Invalid session_id
8123,863.0,78,,view,2025-06-11 23:22:25.224321,Invalid session_id
8173,627.0,1056,,view,2026-05-12 09:22:13.224321,Invalid session_id
8174,108.0,570,,add_to_cart,2026-01-03 07:11:29.224321,Invalid session_id
8186,877.0,535,,purchase,invalid_timestamp,Invalid session_id
8190,136.0,1164,,view,2025-10-02 23:54:14.224321,Invalid session_id
8214,291.0,1035,,purchase,2025-09-10 21:46:20.224321,Invalid session_id
8216,351.0,298,,view,invalid_timestamp,Invalid session_id
8235,836.0,644,,view,2025-11-18 05:13:12.224321,Invalid session_id
8268,907.0,840,,add_to_cart,2026-05-25 18:57:23.224321,Invalid session_id
8277,805.0,468,,view,2026-05-26 04:44:48.224321,Invalid session_id
8286,260.0,1154,,add_to_cart,2025-08-20 03:28:33.224321,Invalid session_id
8300,397.0,823,,view,2025-12-04 04:25:39.224321,Invalid session_id
8307,130.0,34,,purchase,2026-02-15 07:30:51.224321,Invalid session_id
8330,184.0,1197,,purchase,2025-09-25 12:20:29.224321,Invalid session_id
8333,334.0,753,,add_to_cart,2026-04-10 05:43:25.224321,Invalid session_id
8339,900.0,737,,purchase,2025-10-15 11:02:23.224321,Invalid session_id
8341,949.0,354,,purchase,2025-11-01 12:42:58.224321,Invalid session_id
8391,113.0,447,,purchase,2025-08-13 23:47:37.224321,Invalid session_id
8405,540.0,1071,,view,2026-05-05 07:41:42.224321,Invalid session_id
8444,1162.0,353,,purchase,2025-06-22 06:20:00.224321,Invalid session_id
8457,371.0,1196,,purchase,2026-04-14 15:39:05.224321,Invalid session_id
8458,789.0,932,,add_to_cart,2026-06-10 06:57:03.224321,Invalid session_id
8483,967.0,522,,view,2026-02-09 04:19:13.224321,Invalid session_id
8498,144.0,960,,purchase,2026-01-20 19:18:31.224321,Invalid session_id
8521,441.0,315,,purchase,2025-09-26 04:39:16.224321,Invalid session_id
8568,863.0,189,,purchase,2025-12-04 13:30:34.224321,Invalid session_id
8579,868.0,52,,view,2025-09-10 14:11:01.224321,Invalid session_id
8582,179.0,1178,,view,2026-02-07 12:33:45.224321,Invalid session_id
