log_id,user_id,product_id,session_id,action,timestamp
9455,963.0,584,sess_4577,add_to_cart,2025-12-16 09:36:09.228610
9456,549.0,493,sess_604,view,2026-03-21 01:18:05.228610
9457,180.0,919,sess_338,view,2026-01-26 19:13:42.228610
9458,1040.0,453,sess_2994,add_to_cart,2026-01-24 04:51:15.228610
9459,518.0,1126,sess_1716,add_to_cart,2026-06-01 00:54:28.228610
9460,217.0,1143,sess_192,purchase,2026-05-14 14:55:01.228610
9461,,265,sess_2436,add_to_cart,2025-06-14 13:31:12.228610
9462,1081.0,464,sess_109,purchase,2026-03-07 02:14:30.228610
9463,1.0,1124,sess_4863,purchase,2025-11-09 18:38:54.228610
9464,335.0,850,sess_697,add_to_cart,2026-05-22 03:46:39.228610
9465,137.0,52,sess_1331,view,2025-11-20 06:01:56.228610
9466,273.0,874,sess_2100,purchase,2025-10-22 21:05:38.228610
9467,422.0,869,,purchase,2025-12-06 06:57:46.228610
9468,524.0,51,sess_1092,add_to_cart,2026-03-31 12:10:52.228610
9469,777.0,591,sess_4430,add_to_cart,2026-03-04 09:43:27.228610
9470,1134.0,359,sess_2849,purchase,invalid_timestamp
9471,349.0,763,sess_77,purchase,2025-10-28 01:29:50.228610
9472,228.0,205,sess_2201,view,invalid_timestamp
9473,654.0,139,sess_480,purchase,2025-06-18 13:48:31.228610
9474,934.0,550,sess_4387,add_to_cart,2025-12-26 10:20:11.228610
9475,1092.0,955,sess_4485,view,2026-04-19 16:48:05.228610
9476,494.0,608,,purchase,2025-10-30 08:15:54.228610
9477,682.0,1184,sess_2853,purchase,2026-03-11 10:01:41.228610
9478,296.0,129,sess_3041,add_to_cart,2025-07-13 19:27:13.228610
9479,1149.0,332,sess_1560,purchase,2026-04-11 22:18:35.228610
9480,917.0,270,sess_1879,add_to_cart,2026-01-25 02:36:36.228610
9481,971.0,15,,view,2025-12-14 22:59:26.228610
9482,1059.0,1081,sess_3584,purchase,2025-08-18 00:35:04.228610
9483,129.0,336,sess_3051,view,2025-12-12 08:10:06.228610
195,1074.0,602,sess_327,view,2025-11-08 18:20:37.228610
9485,797.0,200,sess_135,add_to_cart,2026-04-25 16:47:39.228610
9486,886.0,35,sess_4652,purchase,2026-02-06 21:23:20.228610
45,639.0,875,sess_1738,add_to_cart,2026-01-09 05:58:40.228610
9488,515.0,987,sess_3275,purchase,2025-07-02 19:59:01.228610
9489,1006.0,175,sess_4806,view,2025-07-07 09:06:19.228610
9490,1176.0,1114,sess_1697,add_to_cart,2025-08-15 15:15:25.228610
9491,1077.0,454,sess_444,view,2026-05-25 08:13:50.228610
9492,748.0,111,sess_2972,view,2026-03-21 13:29:53.228610
9493,701.0,614,,add_to_cart,2026-04-09 18:04:36.228610
9494,159.0,733,sess_1907,add_to_cart,2025-11-20 09:24:36.228610
9495,927.0,1059,sess_1487,add_to_cart,2025-08-19 14:32:32.228610
9496,608.0,1022,sess_765,purchase,2025-12-21 12:43:56.228610
9497,875.0,1155,sess_1206,view,invalid_timestamp
9498,714.0,670,,add_to_cart,2026-05-28 13:45:52.228610
9499,385.0,36,sess_2475,view,2026-04-05 00:00:21.228610
9500,1136.0,579,sess_3119,add_to_cart,2026-02-02 09:54:06.228610
9501,64.0,701,sess_369,purchase,2025-10-22 08:50:03.228610
9502,464.0,510,sess_348,purchase,2026-02-07 17:56:19.228610
9503,199.0,127,sess_1821,add_to_cart,2025-11-13 14:02:15.228610
9504,633.0,278,sess_2241,view,2025-12-25 14:47:22.228610
9505,352.0,107,sess_1935,purchase,2026-05-01 03:02:50.228610
9506,759.0,229,sess_1751,add_to_cart,2025-10-16 19:11:10.228610
9507,57.0,1051,sess_2128,add_to_cart,2025-12-23 14:30:04.228610
9508,222.0,379,sess_2466,purchase,2026-04-07 16:59:19.228610
9509,668.0,510,sess_449,view,2026-01-25 22:10:11.228610
9510,563.0,484,sess_4389,purchase,2025-10-19 05:06:31.228610
9511,357.0,483,sess_4298,view,2026-05-21 18:39:04.228610
9512,137.0,892,sess_4318,add_to_cart,2025-07-02 16:37:42.228610
9513,149.0,832,sess_2860,purchase,2026-02-27 16:59:21.228610
9514,640.0,429,sess_4377,add_to_cart,2026-01-15 03:12:54.228610
9515,805.0,106,sess_2369,purchase,invalid_timestamp
9516,524.0,121,sess_1896,add_to_cart,2026-04-17 21:17:03.228610
9517,524.0,322,sess_4672,view,2026-03-04 23:15:29.228610
9518,225.0,631,sess_4353,view,2025-07-30 05:09:35.228610
9519,693.0,400,sess_1343,purchase,2026-05-26 15:58:19.228610
9520,628.0,762,sess_1603,purchase,2026-01-26 02:45:14.228610
9521,842.0,749,sess_1274,purchase,invalid_timestamp
9522,977.0,1124,sess_2482,add_to_cart,2025-09-01 16:03:51.228610
9523,950.0,1142,sess_23,purchase,2025-12-31 20:27:52.228610
9524,410.0,216,sess_1748,purchase,2026-02-05 17:43:24.228610
9525,137.0,422,sess_834,purchase,2026-04-12 00:00:33.228610
134,320.0,348,sess_1336,add_to_cart,2025-09-22 20:19:25.228610
9527,261.0,1160,sess_3388,add_to_cart,2026-05-02 04:09:32.228610
9528,682.0,988,sess_1686,purchase,2025-09-23 01:40:43.228610
9529,988.0,154,sess_1350,purchase,2025-08-29 11:45:52.228610
9530,420.0,548,sess_2492,add_to_cart,2026-01-02 08:12:27.228610
9531,1200.0,688,sess_3173,purchase,2026-01-26 05:04:47.228610
9532,31.0,1038,sess_2621,add_to_cart,2025-09-02 14:20:00.228610
55,967.0,499,sess_656,view,2025-09-26 10:10:13.228610
9534,639.0,423,sess_1226,view,2025-06-20 01:09:51.228610
9535,668.0,196,sess_4208,view,2026-05-16 10:02:30.228610
9536,325.0,763,,purchase,2025-09-16 01:05:54.228610
9537,293.0,142,sess_23,purchase,2026-05-30 17:39:54.228610
9538,1138.0,24,sess_2499,purchase,2026-06-05 15:10:21.228610
9539,304.0,460,sess_4816,view,2026-01-23 08:12:09.228610
9540,964.0,97,sess_1544,purchase,2025-12-27 22:46:04.228610
9541,980.0,516,sess_4893,add_to_cart,2025-08-12 12:20:37.228610
9542,314.0,786,sess_1009,purchase,2025-09-30 06:57:01.228610
9543,898.0,535,sess_2610,view,2026-01-30 18:46:28.228610
9544,36.0,840,sess_4372,add_to_cart,2025-07-09 07:51:22.228610
9545,981.0,864,sess_1659,add_to_cart,2025-09-02 19:26:06.228610
9546,1054.0,318,sess_1717,view,2026-05-07 22:00:25.228610
9547,796.0,982,sess_4571,purchase,2026-02-26 08:25:56.228610
9548,435.0,1124,sess_4835,purchase,2026-02-24 11:41:44.228610
9549,1173.0,868,sess_2608,add_to_cart,2025-11-20 03:16:16.228610
9550,826.0,8,sess_3453,purchase,2026-03-15 08:09:59.228610
9551,1112.0,207,sess_3969,view,2026-05-02 10:15:18.228610
9552,100.0,263,sess_3657,purchase,2025-11-11 04:26:00.228610
9553,682.0,161,sess_2297,add_to_cart,2026-04-07 21:56:54.228610
9554,957.0,229,sess_4055,add_to_cart,2025-10-25 05:24:45.228610
9555,578.0,758,sess_4168,view,2025-07-30 14:40:18.228610
9556,886.0,460,sess_1515,view,2025-10-29 06:37:10.228610
9557,1098.0,274,sess_2136,add_to_cart,2025-12-30 01:19:51.228610
9558,231.0,1047,sess_3351,purchase,2025-12-19 23:32:19.228610
9559,1086.0,324,sess_2567,view,2026-05-28 10:05:41.228610
9560,673.0,131,sess_41,view,invalid_timestamp
9561,375.0,198,sess_1440,purchase,2026-02-24 12:17:40.228610
9562,,926,sess_2502,add_to_cart,2026-05-27 18:30:20.228610
9563,89.0,1061,,view,2026-05-11 21:37:11.228610
9564,902.0,355,sess_850,purchase,2025-09-05 08:46:46.228610
9565,528.0,93,sess_4764,view,2025-06-28 22:10:39.228610
9566,102.0,794,sess_540,purchase,2026-02-14 19:20:09.228610
9567,239.0,29,sess_381,view,2025-11-28 07:22:55.228610
9568,917.0,137,sess_673,view,invalid_timestamp
133,,284,sess_1172,view,2026-04-14 04:17:09.228610
66,1092.0,970,,view,2025-06-14 08:30:48.228610
9571,4.0,876,sess_3559,purchase,2026-05-02 19:14:48.228610
9572,1165.0,308,sess_2659,add_to_cart,2026-03-04 13:37:21.228610
9573,126.0,680,sess_1017,add_to_cart,2025-11-28 06:36:38.228610
9574,726.0,173,sess_2485,add_to_cart,2026-02-28 03:52:00.228610
9575,982.0,31,sess_986,purchase,2025-07-18 05:01:17.228610
9576,608.0,367,,purchase,2026-01-24 21:26:01.228610
9577,686.0,251,sess_4318,view,2025-10-31 11:24:36.228610
9578,459.0,711,sess_2161,add_to_cart,2025-09-12 06:41:57.228610
9579,195.0,423,sess_4831,view,2026-06-06 23:45:39.228610
9580,695.0,697,sess_3148,purchase,2026-06-09 11:24:37.228610
9581,553.0,343,sess_2023,purchase,2026-04-27 16:17:34.228610
59,1109.0,1106,sess_4293,purchase,2025-12-07 04:41:19.228610
9583,1162.0,248,sess_2387,purchase,2026-05-11 12:42:51.228610
9584,58.0,632,sess_4671,view,2026-01-17 19:55:15.228610
9585,1044.0,761,,purchase,2025-09-30 19:12:19.228610
9586,251.0,553,,view,2025-10-25 13:10:55.228610
9587,658.0,118,sess_1657,add_to_cart,2025-07-24 07:29:01.228610
9588,547.0,878,sess_942,add_to_cart,2026-03-10 20:35:16.228610
9589,396.0,1082,,purchase,2025-08-17 06:27:07.228610
9590,1115.0,708,,add_to_cart,2025-08-16 06:29:55.228610
9591,7.0,1178,sess_769,purchase,2025-10-28 21:05:56.228610
9592,995.0,323,sess_3978,add_to_cart,2025-09-27 17:07:50.228610
9593,409.0,998,sess_4854,view,2025-08-19 09:41:23.228610
9594,1040.0,354,sess_4248,add_to_cart,2025-11-19 22:54:22.228610
9595,46.0,105,sess_182,view,2026-02-11 02:49:13.228610
9596,529.0,1189,sess_2507,add_to_cart,2026-04-13 18:37:00.228610
9597,343.0,1092,sess_489,purchase,2026-04-29 03:01:46.228610
9598,1120.0,754,sess_2674,purchase,2025-08-12 07:26:39.228610
9599,675.0,1168,,view,2026-03-14 07:29:00.228610
9600,647.0,584,sess_3236,add_to_cart,invalid_timestamp
9601,907.0,985,sess_3868,view,2025-12-29 11:42:44.228610
9602,847.0,1184,sess_4175,add_to_cart,2026-05-11 06:07:08.228610
9603,177.0,1007,sess_2795,purchase,2026-03-27 06:34:18.228610
9604,13.0,972,sess_1638,view,2025-12-06 05:14:12.228610
9605,292.0,770,sess_3059,add_to_cart,2025-08-13 23:52:54.228610
9606,19.0,35,sess_2301,purchase,2026-05-29 16:18:17.228610
9607,949.0,556,sess_3137,purchase,2025-06-29 20:18:57.228610
9608,1184.0,36,sess_1314,add_to_cart,2025-07-04 13:19:41.228610
9609,292.0,94,sess_2687,add_to_cart,2026-01-17 09:22:01.228610
9610,648.0,542,sess_4756,view,2026-05-14 14:45:43.228610
9611,953.0,920,sess_3337,view,2025-06-11 20:50:07.228610
9612,293.0,521,sess_2472,purchase,2025-12-01 18:56:08.228610
9613,636.0,939,sess_1610,view,2025-10-05 15:29:57.228610
9614,,919,sess_3617,purchase,2026-01-14 19:59:01.228610
9615,75.0,643,sess_1223,purchase,2025-10-03 16:27:25.228610
9616,1100.0,465,sess_612,add_to_cart,2025-10-22 02:37:52.228610
9617,727.0,541,sess_1857,view,2025-09-10 10:14:23.228610
9618,791.0,282,sess_4352,view,2025-06-20 07:37:41.228610
9619,431.0,1092,sess_1996,purchase,2026-03-13 21:44:01.228610
9620,1124.0,894,sess_3730,add_to_cart,2025-11-12 05:14:34.228610
9621,310.0,784,sess_480,purchase,2026-01-05 23:39:57.228610
9622,,754,sess_3540,purchase,2025-11-09 02:20:51.228610
9623,997.0,450,sess_1382,add_to_cart,2026-01-14 02:36:22.228610
9624,1006.0,233,sess_3642,view,2026-03-04 12:22:10.228610
9625,914.0,187,sess_3490,purchase,2025-10-19 14:12:36.228610
9626,184.0,211,sess_2545,view,2025-08-04 11:24:53.228610
9627,1048.0,1066,sess_766,add_to_cart,2025-08-02 11:44:00.228610
9628,603.0,1089,sess_391,add_to_cart,2025-09-21 07:47:41.228610
9629,1090.0,1163,sess_3209,add_to_cart,2025-09-29 00:51:25.228610
9630,386.0,1071,sess_2898,purchase,2025-08-10 05:14:11.228610
9631,824.0,562,sess_1652,purchase,2025-09-20 01:46:18.228610
9632,70.0,1163,sess_509,add_to_cart,2025-07-28 01:46:26.228610
9633,726.0,1186,sess_1846,add_to_cart,2025-07-20 12:32:07.228610
9634,41.0,993,sess_884,add_to_cart,2026-05-17 12:28:09.228610
9635,38.0,763,sess_3000,view,invalid_timestamp
9636,,582,sess_3790,purchase,2026-03-21 19:14:11.228610
9637,232.0,13,sess_2389,view,2026-05-30 10:27:06.228610
9638,947.0,94,sess_2874,view,invalid_timestamp
9639,551.0,781,sess_3596,purchase,2026-06-08 15:42:30.228610
9640,1115.0,881,sess_1974,view,2025-09-24 18:02:38.228610
9641,,298,sess_1804,view,2026-03-16 12:17:35.228610
9642,881.0,990,sess_199,add_to_cart,2026-05-06 03:07:54.228610
9643,617.0,751,sess_3662,purchase,2026-04-03 03:46:18.228610
9644,436.0,337,sess_3092,add_to_cart,2026-03-13 04:11:10.228610
9645,622.0,526,sess_788,purchase,2025-10-28 19:23:02.228610
9646,804.0,555,sess_3787,add_to_cart,2025-08-27 07:34:21.228610
9647,65.0,698,sess_4500,view,2025-09-29 02:28:12.228610
9648,737.0,60,sess_3899,add_to_cart,2025-12-20 11:46:23.228610
9649,264.0,718,sess_751,add_to_cart,2026-04-05 13:28:59.228610
9650,873.0,1029,sess_4267,view,2025-09-16 00:00:32.228610
9651,438.0,1188,sess_1462,view,2026-03-22 19:26:36.228610
81,444.0,726,sess_1114,add_to_cart,2026-03-18 07:43:24.228610
9653,768.0,1150,sess_734,add_to_cart,2026-01-15 20:27:43.228610
9654,592.0,442,sess_4638,purchase,2025-12-21 18:19:33.228610
9655,734.0,1040,sess_1552,purchase,2026-05-20 15:45:24.228610
9656,273.0,567,sess_768,view,2026-01-10 21:59:22.228610
9657,855.0,586,sess_4049,add_to_cart,2026-02-26 19:58:26.228610
9658,712.0,1190,sess_332,view,2026-01-01 16:34:18.228610
9659,696.0,216,sess_4198,view,2026-01-01 00:48:54.228610
9660,878.0,448,sess_2740,add_to_cart,2026-02-08 08:46:38.228610
9661,685.0,959,sess_364,purchase,2025-09-08 13:25:25.228610
9662,887.0,873,sess_3804,purchase,2025-09-08 22:30:58.228610
9663,861.0,986,sess_252,add_to_cart,2025-12-15 07:36:30.228610
11,620.0,720,sess_2857,purchase,2025-12-31 22:28:03.228610
9665,239.0,780,sess_2221,add_to_cart,2026-01-14 12:00:20.228610
9666,917.0,1142,sess_4542,add_to_cart,2026-03-26 05:00:42.228610
9667,,402,sess_494,view,2025-11-09 07:02:46.228610
9668,1131.0,1195,sess_1924,view,2026-04-03 07:36:35.228610
9669,1029.0,1087,sess_33,view,invalid_timestamp
9670,179.0,336,sess_1019,purchase,2025-09-22 08:10:01.228610
9671,378.0,272,sess_4741,view,2026-03-05 18:31:32.228610
9672,264.0,520,sess_4352,view,2025-11-19 01:06:09.228610
9673,166.0,101,sess_3185,purchase,2025-12-21 13:27:35.228610
9674,,207,sess_2511,view,2025-08-31 14:03:20.228610
9675,796.0,403,sess_3038,view,2025-08-28 17:23:18.228610
9676,403.0,979,sess_3625,purchase,2025-12-14 03:07:21.228610
9677,1022.0,92,sess_1490,purchase,2025-10-11 13:39:39.228610
9678,395.0,1053,sess_3580,purchase,2026-01-12 15:02:03.228610
9679,158.0,326,sess_3324,purchase,2025-09-23 16:59:05.228610
9680,324.0,869,sess_3131,view,2025-06-23 23:59:28.228610
9681,1040.0,997,sess_3883,purchase,2026-01-07 15:08:30.228610
9682,612.0,6,sess_1699,purchase,2025-09-08 17:47:39.228610
9683,,1156,sess_3848,add_to_cart,2025-12-02 15:13:30.228610
9684,352.0,215,sess_2459,add_to_cart,2026-05-14 05:35:22.228610
9685,1104.0,609,sess_2316,purchase,2026-04-12 16:23:54.228610
9686,956.0,76,sess_4833,add_to_cart,2025-10-08 06:32:10.228610
9687,446.0,379,sess_3363,view,2025-07-09 22:05:16.228610
9688,25.0,5,sess_2128,add_to_cart,2025-10-01 03:15:33.228610
96,174.0,628,sess_3542,view,2025-11-05 17:40:26.228610
9690,788.0,514,sess_3642,add_to_cart,2026-01-03 20:59:00.228610
9691,449.0,373,sess_1964,view,2025-06-27 13:23:49.228610
9692,527.0,264,sess_1315,view,invalid_timestamp
9693,141.0,1012,sess_163,add_to_cart,2025-12-16 10:50:45.228610
9694,388.0,1121,sess_1584,purchase,2026-04-28 04:36:46.228610
9695,500.0,283,sess_3692,add_to_cart,2026-04-24 12:17:58.228610
47,702.0,126,sess_206,add_to_cart,2025-06-11 10:20:50.228610
9697,554.0,587,sess_631,add_to_cart,2025-12-21 22:21:11.228610
9698,,1119,sess_2364,view,2026-01-23 13:14:24.228610
9699,632.0,941,sess_2541,view,2026-05-24 10:20:37.228610
9700,371.0,648,sess_2553,view,2025-12-25 02:51:18.228610
9701,474.0,969,sess_4098,add_to_cart,2026-02-08 11:24:15.228610
9702,261.0,794,sess_3351,add_to_cart,2025-11-09 14:01:27.228610
9703,533.0,1051,sess_2527,purchase,2026-04-16 02:23:13.228610
9704,9.0,426,sess_301,add_to_cart,2026-02-12 06:43:10.228610
9705,900.0,864,sess_3594,view,2026-03-08 08:30:32.228610
9706,201.0,900,sess_4813,view,2025-11-01 23:12:10.228610
9707,679.0,371,sess_2986,add_to_cart,2026-05-07 05:46:23.228610
9708,963.0,977,,add_to_cart,2025-11-14 23:42:23.228610
9709,535.0,80,sess_3700,add_to_cart,invalid_timestamp
9710,326.0,749,sess_3932,view,2026-06-03 15:38:00.228610
9711,877.0,877,sess_4230,add_to_cart,2025-10-11 14:28:29.228610
9712,243.0,86,sess_56,add_to_cart,2025-11-15 13:01:50.228610
9713,552.0,425,sess_3812,view,2026-05-10 21:02:58.228610
9714,231.0,649,sess_3720,add_to_cart,2025-06-18 17:21:19.228610
9715,796.0,455,,add_to_cart,2025-07-05 23:10:03.228610
9716,807.0,1039,sess_657,purchase,2026-04-05 11:26:58.228610
9717,1003.0,36,sess_4033,view,2025-06-21 23:31:25.228610
9718,833.0,363,sess_4850,add_to_cart,2025-07-29 10:55:28.228610
9719,1175.0,1110,sess_16,view,2026-05-21 08:44:38.228610
9720,1107.0,18,sess_1242,view,2025-09-14 23:49:19.228610
9721,884.0,432,,purchase,2025-09-28 21:12:14.228610
9722,1103.0,353,,add_to_cart,2026-01-29 06:51:04.228610
9723,1126.0,244,sess_2684,view,2025-11-03 01:08:16.228610
9724,1114.0,517,sess_1562,add_to_cart,2025-09-17 06:20:02.228610
9725,1191.0,806,sess_1676,view,2025-07-16 21:10:05.228610
9726,384.0,883,sess_4216,view,2025-10-22 20:58:06.228610
9727,115.0,1103,sess_3404,add_to_cart,2025-10-09 10:57:23.228610
9728,906.0,301,sess_751,purchase,2025-07-01 05:09:33.228610
9729,149.0,63,sess_1980,view,2026-05-06 00:28:07.228610
173,129.0,627,sess_360,view,2025-08-26 13:35:36.228610
9731,947.0,607,sess_1595,purchase,2025-07-25 12:29:15.228610
9732,1028.0,623,sess_2198,purchase,2026-04-14 21:56:46.228610
9733,1049.0,488,sess_4869,add_to_cart,2025-12-11 19:12:14.228610
9734,319.0,1108,sess_76,add_to_cart,2025-07-09 13:54:34.228610
9735,186.0,664,sess_2859,view,2025-06-25 11:21:15.228610
9736,718.0,462,sess_544,view,2025-12-07 07:54:55.228610
9737,381.0,482,sess_4773,view,2025-11-06 01:57:42.228610
9738,729.0,752,sess_3012,view,2026-05-14 01:50:43.228610
9739,377.0,691,sess_339,add_to_cart,2025-07-21 09:03:14.228610
9740,610.0,745,sess_981,purchase,2025-12-11 20:01:24.228610
72,1160.0,521,sess_4084,purchase,invalid_timestamp
9742,362.0,203,sess_170,purchase,2026-05-10 21:09:40.228610
9743,707.0,875,sess_3998,add_to_cart,2025-07-20 22:22:39.228610
9744,170.0,1082,sess_204,add_to_cart,2025-11-30 11:43:36.228610
9745,50.0,1200,sess_1438,add_to_cart,2026-02-17 02:24:22.228610
9746,1150.0,252,sess_4268,add_to_cart,2025-09-30 11:48:16.228610
9747,873.0,938,sess_1255,purchase,2025-09-08 22:34:54.228610
9748,687.0,777,sess_2198,view,2026-01-11 05:22:50.228610
9749,,101,sess_2954,add_to_cart,2025-12-07 02:54:11.228610
9750,431.0,10,sess_1850,view,2026-03-01 20:33:22.228610
9751,46.0,978,sess_4373,view,2025-12-06 10:03:46.228610
9752,156.0,408,sess_1121,add_to_cart,2025-07-23 03:05:16.228610
9753,671.0,391,sess_3331,view,2025-07-13 13:03:08.228610
9754,,347,sess_2083,purchase,2026-01-07 15:45:45.228610
9755,472.0,1083,sess_1410,add_to_cart,2025-08-05 22:54:55.228610
9756,192.0,795,sess_2610,view,invalid_timestamp
9757,979.0,439,sess_4636,view,2026-05-09 02:38:36.228610
9758,781.0,71,sess_3411,purchase,2026-04-05 08:24:09.228610
9759,744.0,1061,,add_to_cart,2026-05-26 20:41:30.228610
9760,123.0,835,sess_4772,add_to_cart,2025-07-12 20:42:58.228610
9761,860.0,1171,sess_3337,add_to_cart,2026-03-15 22:25:38.228610
9762,270.0,268,sess_2814,view,2026-02-18 21:29:22.228610
9763,865.0,999,sess_3199,purchase,invalid_timestamp
9764,692.0,1020,,view,2026-02-12 08:46:44.228610
184,817.0,450,sess_644,add_to_cart,2025-08-19 12:08:06.228610
9766,1046.0,1191,sess_1217,add_to_cart,2025-09-05 02:36:15.228610
9767,16.0,710,sess_4787,add_to_cart,2025-12-31 02:59:29.228610
9768,1108.0,37,sess_855,view,invalid_timestamp
9769,96.0,301,sess_2165,add_to_cart,2025-08-17 02:48:06.228610
9770,521.0,362,sess_4586,purchase,2025-07-01 09:43:18.228610
9771,343.0,241,sess_3274,view,2026-01-19 22:05:50.228610
9772,1148.0,808,sess_1036,view,2025-07-05 06:16:27.228610
9773,161.0,364,sess_4641,view,2026-01-31 14:45:36.228610
9774,484.0,957,sess_1407,view,2025-08-27 07:14:09.228610
9775,206.0,1072,sess_1373,view,2026-01-03 10:12:32.228610
9776,426.0,942,sess_2674,purchase,2025-10-28 13:39:50.228610
9777,505.0,1023,sess_4035,purchase,2025-11-02 18:23:27.228610
193,992.0,776,sess_1642,view,2025-07-13 00:22:32.228610
9779,,625,sess_4188,purchase,2026-03-03 02:02:48.228610
9780,283.0,656,sess_709,purchase,2026-02-20 00:14:50.228610
9781,1002.0,218,sess_479,add_to_cart,2026-05-02 10:09:36.228610
9782,860.0,413,sess_1675,add_to_cart,2026-05-13 04:47:19.228610
9783,635.0,806,,add_to_cart,2025-10-02 18:49:16.228610
9784,725.0,93,sess_634,view,2025-09-20 20:36:02.228610
9785,1159.0,210,sess_2732,view,2025-08-07 04:28:22.228610
9786,903.0,896,sess_1959,add_to_cart,invalid_timestamp
9787,969.0,21,sess_1514,purchase,2025-07-20 13:10:27.228610
9788,1157.0,611,sess_2716,purchase,2026-03-20 04:28:22.228610
9789,279.0,618,sess_3776,purchase,2026-01-24 21:00:21.228610
9790,728.0,810,sess_1096,purchase,2025-09-10 20:04:22.228610
9791,534.0,30,sess_4047,view,2025-10-29 06:01:48.228610
120,1136.0,799,sess_991,view,2025-11-25 08:00:45.228610
9793,847.0,1056,sess_3653,view,2025-07-23 08:02:14.228610
9794,850.0,523,sess_890,purchase,2025-06-11 13:45:55.228610
9795,471.0,52,sess_1558,purchase,2026-06-06 19:12:54.228610
9796,555.0,236,sess_1173,purchase,2025-12-10 12:40:03.228610
9797,233.0,501,sess_1992,purchase,2026-02-27 08:02:05.228610
9798,228.0,657,sess_1817,add_to_cart,2025-08-25 01:07:25.228610
9799,26.0,1191,sess_4356,add_to_cart,2025-12-14 17:20:43.228610
9800,1180.0,1040,sess_2373,purchase,2026-01-01 07:24:24.228610
9801,1052.0,515,sess_4027,add_to_cart,2025-10-01 14:56:07.228610
9802,789.0,1140,sess_2827,view,2025-07-25 05:41:55.228610
9803,812.0,808,sess_2319,view,2026-04-16 15:47:20.228610
9804,,794,sess_2850,add_to_cart,2026-02-11 13:26:00.228610
9805,488.0,328,sess_859,add_to_cart,2025-07-29 11:12:04.228610
9806,1073.0,993,sess_173,view,2026-05-05 21:50:43.228610
9807,553.0,302,sess_2268,add_to_cart,2026-02-16 04:01:23.228610
9808,,1015,,add_to_cart,2025-10-09 19:08:16.228610
9809,672.0,255,sess_326,view,invalid_timestamp
9810,190.0,682,sess_906,view,2025-12-23 15:02:49.228610
9811,1105.0,361,sess_4603,add_to_cart,2026-02-23 15:40:32.228610
9812,227.0,899,sess_902,view,2026-04-17 19:43:50.228610
9813,1053.0,721,sess_133,add_to_cart,2026-03-14 05:31:30.228610
9814,684.0,224,sess_3228,view,2026-06-11 06:06:57.228610
9815,141.0,1044,,view,2026-04-05 14:04:36.228610
9816,93.0,757,sess_3864,view,2025-11-24 08:25:51.228610
9817,315.0,779,sess_801,add_to_cart,2025-11-16 14:51:55.228610
9818,1124.0,953,sess_2539,purchase,2025-06-24 06:59:47.228610
9819,1106.0,850,sess_4666,purchase,2025-12-30 04:45:18.228610
9820,1016.0,307,sess_4324,view,2025-09-22 08:15:28.228610
9821,1170.0,778,sess_1597,view,2026-05-17 06:41:10.228610
9822,993.0,572,sess_3791,purchase,invalid_timestamp
9823,1107.0,847,sess_4675,view,2025-12-27 00:08:33.228610
9824,550.0,1078,sess_1670,add_to_cart,2025-12-11 04:29:59.228610
9825,1155.0,900,sess_4448,add_to_cart,2026-01-25 04:17:11.228610
9826,363.0,1038,sess_1039,purchase,2025-09-27 04:53:04.228610
9827,702.0,431,sess_4947,add_to_cart,2025-07-05 04:01:22.228610
9828,671.0,420,sess_625,view,2026-03-14 05:53:28.228610
9829,375.0,1111,sess_630,add_to_cart,2025-09-09 05:06:43.228610
9830,752.0,503,sess_2729,view,2025-07-30 02:09:20.228610
9831,678.0,988,sess_2825,add_to_cart,2025-07-12 04:30:03.228610
9832,280.0,795,sess_1886,add_to_cart,2025-08-03 16:13:27.228610
9833,686.0,988,sess_4453,purchase,2025-08-07 00:46:09.228610
9834,800.0,102,sess_660,add_to_cart,2026-06-06 05:25:18.228610
9835,481.0,448,sess_3427,purchase,2026-06-06 19:12:31.228610
9836,751.0,616,sess_1298,add_to_cart,2026-02-09 06:57:46.228610
9837,653.0,955,sess_757,add_to_cart,2026-01-26 03:28:30.228610
9838,188.0,521,sess_1005,add_to_cart,invalid_timestamp
9839,237.0,1112,sess_144,add_to_cart,2026-01-04 20:56:11.228610
9840,102.0,88,sess_3730,purchase,2025-08-12 10:18:21.228610
9841,669.0,956,sess_932,purchase,2026-01-18 08:39:00.228610
9842,206.0,440,sess_4642,add_to_cart,2025-10-13 20:03:26.228610
9843,436.0,390,sess_905,add_to_cart,2026-01-13 17:04:51.228610
9844,701.0,943,sess_4558,purchase,2026-01-18 03:56:25.228610
9845,126.0,1010,sess_3847,add_to_cart,2025-10-15 08:55:46.228610
9846,1164.0,63,sess_3534,view,2026-05-07 09:07:55.228610
9847,441.0,1194,sess_1978,add_to_cart,2025-11-17 03:24:14.228610
9848,1023.0,222,sess_4124,view,2025-07-15 02:01:56.228610
9849,1159.0,707,sess_397,view,2026-04-15 13:16:13.228610
9850,474.0,979,sess_532,purchase,2025-08-12 20:08:39.228610
9851,610.0,744,sess_3313,view,2025-08-01 21:15:37.228610
9852,776.0,876,sess_3884,add_to_cart,2025-06-25 07:47:26.228610
9853,779.0,1147,sess_869,purchase,2025-12-31 23:33:10.228610
9854,945.0,115,sess_4075,add_to_cart,2025-11-16 00:52:40.228610
9855,915.0,804,sess_104,purchase,2025-09-01 13:47:31.228610
9856,1182.0,475,sess_2661,add_to_cart,2025-11-23 22:27:23.228610
