log_id,user_id,product_id,session_id,action,timestamp,is_valid_action
1336,52,745,sess_2850,add_to_cart,2025-11-17 14:44:49.183414,True
8426,238,663,sess_2851,purchase,2026-01-07 21:38:33.224321,True
9336,1019,870,sess_2851,view,2026-05-27 05:39:28.228610,True
5493,24,455,sess_2852,purchase,2025-08-04 19:32:05.212022,True
11118,1008,32,sess_2852,view,2025-10-26 13:09:11.235934,True
4994,160,1012,sess_2852,purchase,2026-02-24 02:19:13.209185,True
5636,432,955,sess_2852,view,2026-02-28 16:08:49.212022,True
13183,870,854,sess_2853,add_to_cart,2025-09-07 14:45:26.245946,True
558,190,177,sess_2854,add_to_cart,2026-01-16 02:15:23.181409,True
14607,550,754,sess_2854,purchase,2026-02-15 15:48:08.251960,True
10827,648,576,sess_2855,add_to_cart,2025-12-27 10:35:12.228610,True
5211,436,107,sess_2855,purchase,2026-02-15 15:07:56.209185,True
6338,81,1025,sess_2856,view,2025-08-03 22:13:48.214026,True
528,188,926,sess_2857,view,2025-07-17 04:51:16.181409,True
4624,727,1057,sess_2857,view,2025-11-21 19:19:25.207677,True
5303,372,1048,sess_2857,view,2026-02-15 15:15:34.211509,True
464,712,147,sess_2858,purchase,2025-07-15 17:59:49.181409,True
8780,660,994,sess_2858,add_to_cart,2026-06-05 04:22:28.226324,True
9735,186,664,sess_2859,view,2025-06-25 11:21:15.228610,True
7328,101,47,sess_286,view,2026-01-23 08:25:04.219548,True
9513,149,832,sess_2860,purchase,2026-02-27 16:59:21.228610,True
8155,809,574,sess_2861,view,2025-06-27 00:40:01.224321,True
13686,12,691,sess_2861,add_to_cart,2025-08-17 18:45:47.247953,True
3314,141,564,sess_2861,add_to_cart,2025-11-17 12:44:57.186925,True
14410,884,822,sess_2863,purchase,2025-08-26 09:11:43.249957,True
13870,922,998,sess_2863,view,2025-09-22 12:40:06.247953,True
8192,929,594,sess_2863,purchase,2025-12-20 23:03:20.224321,True
8606,41,970,sess_2863,view,2026-06-09 19:09:51.224321,True
13457,445,422,sess_2865,view,2025-10-07 07:00:52.245946,True
3541,595,658,sess_2865,add_to_cart,2025-12-31 23:35:37.186925,True
7156,162,814,sess_2865,view,2026-01-16 21:20:08.218542,True
3000,614,341,sess_2866,purchase,2025-10-13 23:54:47.186925,True
5824,1032,621,sess_2866,view,2025-12-31 02:13:57.212022,True
14956,371,1051,sess_2867,view,2026-01-28 15:32:32.253968,True
3245,570,215,sess_2868,purchase,2025-07-27 15:32:12.186925,True
598,685,963,sess_2868,add_to_cart,2025-10-25 04:30:40.181409,True
13146,427,865,sess_2868,purchase,2026-02-15 14:47:14.245946,True
13621,276,474,sess_2868,purchase,2026-02-25 08:41:40.247953,True
12470,798,205,sess_2868,purchase,2026-02-28 01:47:29.240934,True
13375,114,380,sess_2869,add_to_cart,2026-04-30 06:46:26.245946,True
8113,1031,920,sess_287,add_to_cart,2025-09-01 14:16:43.224321,True
1037,261,423,sess_287,purchase,2025-10-30 10:43:40.183414,True
14494,784,202,sess_2870,purchase,2025-08-14 03:06:29.249957,True
973,1015,788,sess_2870,purchase,2025-11-20 17:21:31.183414,True
13921,586,959,sess_2870,add_to_cart,2026-02-16 16:26:35.247953,True
12834,642,563,sess_2870,purchase,2026-03-13 00:19:48.242937,True
10450,881,342,sess_2871,view,2025-07-07 16:55:10.228610,True
2760,1029,675,sess_2871,purchase,2026-04-11 11:03:03.186925,True
6822,488,749,sess_2872,add_to_cart,2025-06-29 08:43:20.216529,True
8476,1084,333,sess_2873,view,2026-02-27 08:13:52.224321,True
6398,1050,466,sess_2873,purchase,2026-05-26 15:05:55.214026,True
7886,1022,820,sess_2874,purchase,2025-08-30 19:07:18.222317,True
4526,1070,243,sess_2874,view,2026-01-24 05:31:35.203543,True
14289,815,280,sess_2875,purchase,2025-06-19 18:22:09.249957,True
11140,489,89,sess_2875,add_to_cart,2026-05-06 21:52:25.235934,True
12647,996,916,sess_2877,view,2026-04-23 21:36:22.242937,True
694,278,594,sess_2877,view,2026-05-24 17:31:37.181409,True
14366,678,315,sess_2878,view,2025-08-24 22:19:15.249957,True
6938,932,482,sess_2878,add_to_cart,2025-12-12 12:02:27.216529,True
6271,599,529,sess_2878,view,2026-03-11 02:11:38.214026,True
773,308,345,sess_2879,purchase,2026-01-24 10:24:33.181409,True
6024,191,707,sess_2881,purchase,2026-02-19 06:42:20.214026,True
12407,123,41,sess_2882,purchase,2025-09-06 18:28:32.240934,True
11607,876,320,sess_2882,purchase,2026-06-10 16:29:12.238931,True
8415,787,507,sess_2883,purchase,2025-11-15 03:55:12.224321,True
11417,588,385,sess_2883,view,2026-04-19 13:33:19.237113,True
6836,76,675,sess_2884,view,2025-08-01 10:56:37.216529,True
11829,193,273,sess_2884,view,2026-02-06 22:26:14.238931,True
2181,1004,760,sess_2884,view,2026-05-23 01:05:18.186925,True
12239,562,845,sess_2885,view,2026-01-19 06:02:54.240934,True
10596,946,744,sess_2886,view,2025-08-18 05:00:30.228610,True
11455,961,308,sess_2886,purchase,2025-10-24 10:52:21.237113,True
13340,115,14,sess_2886,purchase,2026-04-10 07:50:52.245946,True
7476,1078,670,sess_2886,purchase,2026-05-19 12:03:51.219548,True
10592,730,637,sess_2888,add_to_cart,2026-04-25 06:52:04.228610,True
1212,24,54,sess_2888,view,2026-05-11 14:02:29.183414,True
3624,229,869,sess_2888,purchase,2026-05-16 07:59:46.186925,True
6311,630,1078,sess_2888,view,2026-06-08 17:40:33.214026,True
1830,166,1073,sess_2889,purchase,2025-07-04 20:01:02.186925,True
736,305,842,sess_2889,add_to_cart,2026-01-01 14:48:49.181409,True
7346,771,347,sess_2890,purchase,2025-12-05 22:13:10.219548,True
5701,176,380,sess_2891,add_to_cart,2025-11-06 17:04:42.212022,True
725,370,941,sess_2891,view,2026-01-24 02:03:10.181409,True
2289,738,82,sess_2891,purchase,2026-03-31 05:42:20.186925,True
12858,926,1016,sess_2892,view,2025-06-14 09:15:36.242937,True
3309,231,197,sess_2892,purchase,2026-04-17 06:53:17.186925,True
3680,899,636,sess_2893,add_to_cart,2025-07-25 02:38:36.186925,True
4881,935,419,sess_2893,purchase,2025-12-19 22:20:12.209185,True
5849,307,317,sess_2893,add_to_cart,2026-04-12 15:42:59.214026,True
14777,592,979,sess_2893,view,2026-06-02 04:52:11.251960,True
10679,761,234,sess_2894,purchase,2025-06-26 18:54:54.228610,True
5572,1073,197,sess_2894,view,2025-09-07 18:10:17.212022,True
14123,547,497,sess_2894,add_to_cart,2025-10-11 06:14:44.249957,True
5952,978,802,sess_2896,add_to_cart,2025-06-13 20:23:42.214026,True
4291,1002,1071,sess_2897,purchase,2025-10-16 06:17:17.202536,True
11430,385,616,sess_2897,purchase,2025-11-10 13:21:35.237113,True
9630,386,1071,sess_2898,purchase,2025-08-10 05:14:11.228610,True
13779,988,905,sess_2898,purchase,2025-09-28 10:20:32.247953,True
6823,849,335,sess_2899,purchase,2025-12-10 09:37:23.216529,True
1247,298,850,sess_2899,add_to_cart,2026-03-08 09:06:14.183414,True
8263,186,1018,sess_29,purchase,2025-09-20 13:48:19.224321,True
4508,125,529,sess_29,add_to_cart,2025-10-27 19:36:31.203543,True
10510,116,962,sess_29,add_to_cart,2026-06-05 08:47:14.228610,True
7150,202,796,sess_290,add_to_cart,2025-11-28 16:54:12.218542,True
12796,876,289,sess_290,purchase,2026-03-24 18:38:02.242937,True
9403,1012,875,sess_290,purchase,2026-03-31 09:27:50.228610,True
10751,1008,974,sess_2900,view,2025-07-06 10:59:59.228610,True
4058,868,551,sess_2901,add_to_cart,2026-03-04 12:27:13.199974,True
13145,577,595,sess_2901,view,2026-05-26 06:50:22.245946,True
13062,517,734,sess_2904,view,2025-06-24 02:28:51.243940,True
3721,153,165,sess_2905,add_to_cart,2025-06-13 16:27:50.195433,True
13023,887,206,sess_2905,view,2025-07-26 13:47:52.243940,True
13470,1035,596,sess_2905,purchase,2025-12-02 11:48:16.245946,True
12914,675,287,sess_2906,add_to_cart,2026-01-10 19:18:18.243940,True
13029,1006,752,sess_2906,purchase,2026-02-24 02:10:14.243940,True
14941,920,460,sess_2907,add_to_cart,2025-06-15 06:56:44.253968,True
10688,814,265,sess_2907,view,2025-09-08 13:29:38.228610,True
9373,209,621,sess_2907,view,2025-09-25 11:48:40.228610,True
3153,938,1097,sess_2907,view,2025-11-16 21:08:27.186925,True
12919,918,380,sess_2908,add_to_cart,2025-08-11 14:46:04.243940,True
9182,158,1030,sess_2909,add_to_cart,2025-08-09 17:29:29.228610,True
4203,791,436,sess_2909,add_to_cart,2026-05-13 06:36:55.199974,True
12206,303,308,sess_291,view,2025-06-27 04:02:13.240934,True
10727,882,473,sess_2910,purchase,2026-01-15 18:05:44.228610,True
6913,370,370,sess_2911,purchase,2025-11-15 20:33:45.216529,True
6629,54,161,sess_2911,purchase,2026-03-11 18:30:52.216529,True
5089,185,860,sess_2911,view,2026-05-06 18:25:47.209185,True
13571,387,396,sess_2912,view,2025-12-18 08:05:58.247953,True
14757,945,564,sess_2912,view,2026-03-25 01:46:23.251960,True
5567,1031,1066,sess_2912,purchase,2026-04-18 02:00:21.212022,True
133,1041,808,sess_2913,purchase,2025-11-20 22:04:07.178635,True
5418,541,385,sess_2913,purchase,2026-03-09 09:22:31.212022,True
14814,641,565,sess_2915,add_to_cart,2025-06-19 16:57:48.251960,True
1959,477,823,sess_2915,add_to_cart,2025-06-28 17:24:17.186925,True
5054,747,691,sess_2916,add_to_cart,2026-03-10 19:57:34.209185,True
3733,156,1047,sess_2916,add_to_cart,2026-03-11 11:35:06.195433,True
11144,436,338,sess_2917,purchase,2025-09-03 20:14:37.235934,True
2428,489,797,sess_2917,view,2025-12-06 02:07:42.186925,True
2715,775,167,sess_2917,view,2025-12-29 06:37:13.186925,True
11755,324,385,sess_2917,purchase,2026-01-16 23:10:48.238931,True
3972,310,192,sess_2917,add_to_cart,2026-04-27 23:29:21.197951,True
5956,823,57,sess_2918,view,2025-11-10 12:58:40.214026,True
405,980,84,sess_2918,view,2026-01-25 10:50:48.178635,True
12065,908,434,sess_2919,add_to_cart,2026-02-06 02:31:14.238931,True
13328,778,692,sess_292,add_to_cart,2025-08-11 14:08:48.245946,True
8000,865,1010,sess_292,view,2025-11-06 05:03:03.222317,True
12550,614,402,sess_292,add_to_cart,2025-12-07 08:43:45.240934,True
7826,808,333,sess_2920,add_to_cart,2025-10-09 12:29:51.222317,True
2879,828,466,sess_2920,purchase,2026-03-08 13:37:51.186925,True
14694,677,459,sess_2921,view,2026-02-21 05:19:42.251960,True
9188,175,788,sess_2922,view,2025-08-15 01:47:42.228610,True
4653,918,1077,sess_2922,purchase,2025-08-28 06:23:07.207677,True
2966,1081,961,sess_2922,view,2025-11-22 03:08:35.186925,True
5392,864,945,sess_2922,purchase,2026-04-21 04:49:03.212022,True
14871,638,627,sess_2923,purchase,2025-06-24 00:51:34.253968,True
10476,119,178,sess_2924,add_to_cart,2025-06-25 07:24:51.228610,True
7030,182,525,sess_2926,view,2025-08-13 20:53:02.218542,True
14145,912,475,sess_2926,add_to_cart,2025-10-17 22:36:50.249957,True
7964,168,388,sess_2926,add_to_cart,2026-04-15 05:17:00.222317,True
5778,859,506,sess_2927,add_to_cart,2025-08-08 10:14:22.212022,True
10278,906,85,sess_2927,add_to_cart,2025-08-19 18:35:51.228610,True
13946,644,212,sess_2927,purchase,2025-09-29 06:45:21.247953,True
12262,56,517,sess_2927,add_to_cart,2026-02-17 09:51:58.240934,True
310,1079,784,sess_2927,add_to_cart,2026-04-04 17:04:07.178635,True
11380,1079,299,sess_2928,add_to_cart,2025-12-14 18:43:49.237113,True
5926,817,1080,sess_2928,purchase,2026-02-19 22:56:10.214026,True
8169,1091,738,sess_2928,add_to_cart,2026-03-14 06:40:22.224321,True
4116,602,560,sess_293,view,2025-09-20 14:18:46.199974,True
12135,496,569,sess_2930,add_to_cart,2026-05-07 23:23:35.240934,True
2027,986,212,sess_2931,view,2025-07-11 09:35:02.186925,True
2720,688,360,sess_2932,view,2025-10-27 19:58:43.186925,True
7532,993,517,sess_2933,purchase,2025-07-28 20:43:12.219548,True
6374,902,244,sess_2933,view,2026-06-11 11:17:10.214026,True
8360,290,222,sess_2934,purchase,2025-10-12 23:16:42.224321,True
9007,550,70,sess_2934,purchase,2026-02-23 07:37:29.227826,True
2375,403,299,sess_2935,view,2025-10-16 13:41:41.186925,True
8939,266,595,sess_2935,view,2025-11-08 07:23:30.226324,True
6448,271,209,sess_2935,view,2026-03-09 21:32:52.214026,True
13336,214,645,sess_2935,add_to_cart,2026-05-05 23:31:58.245946,True
6390,791,438,sess_2936,view,2025-08-04 21:03:56.214026,True
13604,104,200,sess_2936,purchase,2025-09-23 14:21:35.247953,True
5057,352,744,sess_2936,view,2026-01-21 11:51:43.209185,True
4473,650,1020,sess_2936,purchase,2026-04-09 18:07:39.203543,True
13504,520,150,sess_2937,view,2025-09-21 21:03:03.245946,True
2448,52,59,sess_2937,add_to_cart,2025-11-27 05:41:52.186925,True
7761,190,29,sess_2937,view,2025-11-27 20:25:39.222317,True
2251,1025,670,sess_2938,add_to_cart,2025-09-11 02:11:00.186925,True
12121,654,182,sess_2938,purchase,2025-12-11 19:41:13.240934,True
6582,705,56,sess_2938,purchase,2026-01-15 02:17:39.216529,True
13051,239,810,sess_2938,purchase,2026-05-12 08:05:44.243940,True
8045,599,239,sess_2939,view,2026-01-15 15:34:45.222317,True
5257,76,1092,sess_2939,purchase,2026-01-17 09:15:32.211509,True
6768,45,227,sess_294,view,2025-11-28 12:06:44.216529,True
5616,604,798,sess_294,view,2026-01-08 01:22:06.212022,True
8371,149,190,sess_294,add_to_cart,2026-01-16 15:56:57.224321,True
6208,933,407,sess_2940,view,2025-08-19 20:31:53.214026,True
9916,905,473,sess_2940,view,2026-02-15 10:32:36.228610,True
13389,397,996,sess_2941,purchase,2025-09-18 17:04:12.245946,True
350,841,755,sess_2941,purchase,2026-03-11 06:37:21.178635,True
13421,959,762,sess_2942,add_to_cart,2025-08-01 00:37:51.245946,True
11471,321,489,sess_2943,add_to_cart,2025-06-21 23:52:36.237113,True
1688,901,18,sess_2945,view,2025-09-19 04:42:20.185418,True
12228,173,1076,sess_2946,view,2025-09-05 04:35:05.240934,True
6839,1016,638,sess_2946,add_to_cart,2025-10-08 04:10:16.216529,True
6758,173,267,sess_2946,add_to_cart,2025-10-08 14:04:58.216529,True
12690,522,716,sess_2947,purchase,2026-01-24 10:11:56.242937,True
1357,103,1045,sess_2947,purchase,2026-03-24 23:27:34.183414,True
1908,168,236,sess_2948,add_to_cart,2025-06-12 16:30:42.186925,True
14077,935,412,sess_2948,view,2025-12-12 05:10:21.249957,True
10149,647,33,sess_2948,purchase,2026-01-30 01:20:17.228610,True
10996,592,227,sess_2949,purchase,2026-02-03 01:33:52.235934,True
8794,263,557,sess_2949,view,2026-02-15 21:23:27.226324,True
2393,307,902,sess_295,purchase,2025-10-01 05:10:39.186925,True
4569,120,90,sess_2950,purchase,2025-06-14 15:03:38.203543,True
13307,1017,828,sess_2952,view,2025-08-13 20:11:48.245946,True
1148,693,573,sess_2953,view,2025-09-02 12:02:39.183414,True
5964,191,808,sess_2953,add_to_cart,2025-11-06 06:39:32.214026,True
2702,1089,981,sess_2953,purchase,2026-05-23 22:13:11.186925,True
9134,722,369,sess_2954,view,2026-02-15 08:29:08.228610,True
12332,948,897,sess_2954,view,2026-05-22 03:16:35.240934,True
667,635,341,sess_2956,purchase,2025-10-06 20:48:31.181409,True
11738,957,269,sess_2956,view,2026-02-08 03:00:40.238931,True
3863,137,298,sess_2956,view,2026-06-04 20:34:44.197951,True
808,72,10,sess_2957,view,2025-06-25 16:57:32.181409,True
36,103,968,sess_2957,purchase,2025-08-23 15:38:06.178635,True
11347,261,601,sess_2957,add_to_cart,2026-05-13 20:02:45.237113,True
6031,293,932,sess_2958,add_to_cart,2025-10-18 14:13:47.214026,True
7611,625,899,sess_2958,purchase,2026-01-12 15:59:24.222317,True
3869,24,987,sess_2958,add_to_cart,2026-04-14 02:21:00.197951,True
2984,169,888,sess_2959,add_to_cart,2025-09-09 00:10:56.186925,True
10833,1025,280,sess_2959,add_to_cart,2025-10-17 17:15:57.228610,True
11568,871,763,sess_2959,purchase,2026-04-10 02:54:41.237113,True
14654,923,655,sess_2959,view,2026-06-05 04:24:22.251960,True
685,119,548,sess_2960,purchase,2026-02-10 08:16:58.181409,True
7754,555,184,sess_2961,add_to_cart,2025-08-14 08:27:11.222317,True
3019,18,145,sess_2961,purchase,2025-11-18 15:59:49.186925,True
5916,275,609,sess_2961,add_to_cart,2026-01-14 00:37:58.214026,True
3740,699,380,sess_2961,purchase,2026-01-18 12:25:34.195433,True
14650,959,1063,sess_2962,purchase,2025-07-25 10:39:49.251960,True
6117,1049,20,sess_2962,view,2026-01-18 05:47:52.214026,True
13337,545,515,sess_2963,view,2025-12-01 01:46:41.245946,True
2546,778,681,sess_2963,purchase,2026-06-08 19:12:50.186925,True
3003,728,999,sess_2964,purchase,2025-07-01 13:41:46.186925,True
13488,247,724,sess_2964,purchase,2025-09-02 13:34:25.245946,True
10283,84,201,sess_2964,purchase,2025-11-15 07:17:47.228610,True
882,511,626,sess_2964,purchase,2026-01-13 13:42:13.181409,True
10263,734,863,sess_2965,purchase,2025-08-03 12:00:58.228610,True
10501,1027,1017,sess_2966,view,2025-10-12 19:30:42.228610,True
11648,281,578,sess_2966,view,2026-01-10 15:09:02.238931,True
7051,67,652,sess_2966,purchase,2026-04-23 18:35:50.218542,True
4411,802,308,sess_2966,purchase,2026-05-03 12:55:33.203543,True
14886,271,885,sess_2968,purchase,2025-07-29 07:20:16.253968,True
14984,222,417,sess_2968,view,2025-09-04 05:22:13.254569,True
14229,1065,38,sess_2968,add_to_cart,2026-04-04 05:55:21.249957,True
6419,800,677,sess_2968,view,2026-06-02 08:15:18.214026,True
10335,881,1076,sess_2969,add_to_cart,2025-08-03 05:54:38.228610,True
7614,387,844,sess_2969,purchase,2026-03-01 22:12:07.222317,True
14854,1082,246,sess_2970,view,2025-11-03 06:04:23.251960,True
11501,544,767,sess_2970,add_to_cart,2025-11-13 12:57:17.237113,True
2906,709,543,sess_2971,view,2025-10-01 10:48:16.186925,True
3509,634,233,sess_2971,view,2026-01-25 14:25:26.186925,True
2446,352,320,sess_2972,view,2025-07-03 14:08:01.186925,True
9492,748,111,sess_2972,view,2026-03-21 13:29:53.228610,True
6777,691,902,sess_2973,purchase,2025-07-08 23:42:18.216529,True
13126,647,177,sess_2973,add_to_cart,2025-10-26 02:25:12.245946,True
8100,337,177,sess_2973,purchase,2026-02-08 09:23:39.224321,True
14035,242,636,sess_2974,view,2026-01-12 21:06:47.247953,True
352,1086,659,sess_2974,view,2026-01-29 13:47:49.178635,True
3444,611,161,sess_2975,purchase,2026-05-25 06:57:52.186925,True
2764,275,196,sess_2976,add_to_cart,2025-08-05 22:26:49.186925,True
4865,640,439,sess_2976,add_to_cart,2025-10-17 21:51:39.209185,True
13894,872,599,sess_2976,add_to_cart,2026-06-01 05:07:12.247953,True
12538,976,1070,sess_2977,view,2025-11-26 14:15:51.240934,True
475,823,466,sess_2978,purchase,2025-07-17 02:24:16.181409,True
10886,779,813,sess_2978,view,2026-02-19 21:36:57.228610,True
9043,1047,249,sess_298,purchase,2025-07-07 14:00:43.227826,True
13150,684,453,sess_298,view,2025-08-13 02:28:17.245946,True
255,86,66,sess_298,view,2025-10-29 21:01:18.178635,True
1564,932,301,sess_298,purchase,2026-04-09 14:23:32.185418,True
10939,598,459,sess_2980,purchase,2026-01-07 00:55:10.228610,True
4243,690,430,sess_2980,view,2026-04-30 03:41:39.199974,True
2759,225,899,sess_2980,view,2026-06-10 18:44:33.186925,True
2240,806,826,sess_2981,add_to_cart,2025-11-30 01:38:14.186925,True
14193,306,250,sess_2983,view,2025-08-26 04:09:04.249957,True
4903,119,767,sess_2983,view,2025-11-18 09:11:42.209185,True
9335,767,542,sess_2983,purchase,2025-12-29 06:24:06.228610,True
2447,1055,810,sess_2983,view,2026-02-21 09:17:25.186925,True
10979,790,151,sess_2983,purchase,2026-02-24 05:10:37.235934,True
13706,232,777,sess_2983,add_to_cart,2026-02-27 14:56:36.247953,True
12042,761,642,sess_2985,add_to_cart,2025-07-16 14:31:16.238931,True
8857,780,350,sess_2985,add_to_cart,2025-11-14 20:06:16.226324,True
10026,256,794,sess_2986,view,2025-12-17 15:24:36.228610,True
8996,877,675,sess_2986,purchase,2026-01-01 23:07:06.226324,True
8206,253,1020,sess_2986,add_to_cart,2026-04-20 13:16:10.224321,True
5442,778,1089,sess_2986,add_to_cart,2026-06-01 11:24:06.212022,True
6086,330,1011,sess_2987,purchase,2025-09-27 04:40:30.214026,True
2157,990,113,sess_2987,view,2026-01-10 21:11:20.186925,True
14160,362,985,sess_2987,view,2026-06-01 09:10:35.249957,True
4848,2,294,sess_2988,add_to_cart,2025-08-18 08:20:32.209185,True
11392,836,929,sess_2988,view,2026-05-17 07:10:25.237113,True
13056,338,154,sess_2989,purchase,2025-09-05 17:16:53.243940,True
11609,384,344,sess_2989,purchase,2025-10-13 07:18:05.238931,True
8617,221,381,sess_2989,view,2026-01-03 16:21:46.226324,True
14006,479,913,sess_299,add_to_cart,2025-09-12 00:21:13.247953,True
13264,269,672,sess_299,view,2026-03-04 14:12:48.245946,True
14292,1016,322,sess_299,add_to_cart,2026-04-02 05:44:56.249957,True
13190,941,53,sess_299,view,2026-04-28 03:25:48.245946,True
6677,38,799,sess_299,view,2026-04-28 17:28:53.216529,True
11531,334,402,sess_2990,add_to_cart,2026-05-20 22:06:46.237113,True
1899,613,314,sess_2991,purchase,2025-10-20 09:11:58.186925,True
264,282,265,sess_2992,view,2025-07-18 13:52:48.178635,True
14354,25,635,sess_2993,purchase,2025-10-22 03:02:39.249957,True
8750,655,312,sess_2994,view,2025-07-31 23:33:26.226324,True
9248,987,984,sess_2994,purchase,2025-10-14 21:00:20.228610,True
9458,1040,453,sess_2994,add_to_cart,2026-01-24 04:51:15.228610,True
14853,691,550,sess_2994,purchase,2026-03-10 00:16:06.251960,True
8291,215,1000,sess_2995,add_to_cart,2025-06-26 00:57:39.224321,True
570,1022,727,sess_2995,purchase,2025-07-25 01:06:32.181409,True
14781,866,996,sess_2995,purchase,2025-09-01 12:00:31.251960,True
6269,242,601,sess_2995,purchase,2026-01-10 21:34:08.214026,True
4628,304,755,sess_2995,purchase,2026-04-18 03:17:12.207677,True
11515,167,897,sess_2996,view,2025-11-30 09:43:00.237113,True
6146,437,660,sess_2997,add_to_cart,2026-02-21 04:39:22.214026,True
12225,128,1072,sess_2997,purchase,2026-04-24 20:37:18.240934,True
13250,946,1047,sess_2999,add_to_cart,2026-01-14 20:36:53.245946,True
10259,48,148,sess_3,purchase,2025-06-11 16:09:33.228610,True
12271,100,1078,sess_3,add_to_cart,2026-01-05 19:39:48.240934,True
10483,498,1002,sess_30,add_to_cart,2026-02-28 21:00:08.228610,True
3152,919,426,sess_30,add_to_cart,2026-05-03 08:49:20.186925,True
605,1056,661,sess_300,view,2025-07-22 13:59:22.181409,True
2473,879,179,sess_300,view,2025-10-16 19:22:18.186925,True
1857,190,222,sess_300,view,2025-12-17 19:32:16.186925,True
14863,399,17,sess_300,view,2026-05-24 10:05:16.253968,True
10003,690,528,sess_3000,view,2025-06-14 10:44:24.228610,True
11237,355,328,sess_3001,view,2026-05-15 04:03:40.237113,True
13708,1032,272,sess_3002,purchase,2025-06-14 20:56:06.247953,True
2351,282,399,sess_3002,purchase,2025-07-07 10:30:44.186925,True
12636,567,813,sess_3002,add_to_cart,2025-08-31 00:18:01.242937,True
3514,342,447,sess_3002,purchase,2025-12-27 12:21:47.186925,True
6722,825,238,sess_3003,purchase,2025-06-26 15:41:28.216529,True
9070,390,356,sess_3003,purchase,2025-06-28 17:23:56.227826,True
14187,853,279,sess_3003,purchase,2025-11-12 22:26:07.249957,True
2055,380,1063,sess_3003,purchase,2026-03-24 16:39:00.186925,True
13468,517,315,sess_3003,add_to_cart,2026-05-07 02:43:48.245946,True
2368,258,175,sess_3004,view,2025-10-22 19:50:25.186925,True
10812,586,496,sess_3004,add_to_cart,2026-04-20 19:28:59.228610,True
1266,108,567,sess_3004,purchase,2026-05-25 08:33:18.183414,True
4006,924,568,sess_3005,purchase,2025-09-06 13:26:30.197951,True
9150,936,163,sess_3005,add_to_cart,2025-10-09 11:02:59.228610,True
712,69,731,sess_3005,add_to_cart,2025-12-09 15:33:52.181409,True
13157,964,704,sess_3005,purchase,2026-02-15 09:19:36.245946,True
6461,289,959,sess_3006,view,2025-07-22 23:55:55.214026,True
7367,637,313,sess_3006,add_to_cart,2025-12-03 16:26:46.219548,True
11269,543,583,sess_3006,purchase,2026-02-09 12:09:56.237113,True
5891,1005,73,sess_3007,add_to_cart,2025-07-26 17:21:30.214026,True
13673,893,108,sess_3007,purchase,2025-08-15 10:45:05.247953,True
12684,834,911,sess_3007,add_to_cart,2025-10-15 15:43:57.242937,True
5935,589,722,sess_3009,view,2025-11-07 11:24:06.214026,True
1040,665,595,sess_3009,add_to_cart,2026-02-22 05:30:40.183414,True
3698,834,264,sess_301,view,2026-01-03 15:49:03.186925,True
9704,9,426,sess_301,add_to_cart,2026-02-12 06:43:10.228610,True
13868,741,164,sess_3010,add_to_cart,2025-06-13 14:57:22.247953,True
4141,979,1005,sess_3010,view,2025-08-21 16:16:08.199974,True
5949,472,700,sess_3010,add_to_cart,2025-10-08 04:54:42.214026,True
3855,822,379,sess_3010,view,2026-02-11 11:13:16.197951,True
14310,704,820,sess_3010,view,2026-04-28 12:33:03.249957,True
250,20,151,sess_3011,view,2026-02-22 01:28:53.178635,True
5181,70,972,sess_3011,add_to_cart,2026-05-30 06:24:32.209185,True
12324,24,1072,sess_3012,add_to_cart,2026-05-03 21:53:00.240934,True
12140,888,158,sess_3012,view,2026-05-04 06:14:09.240934,True
9738,729,752,sess_3012,view,2026-05-14 01:50:43.228610,True
1356,122,576,sess_3016,view,2025-07-22 15:11:09.183414,True
621,726,658,sess_3016,add_to_cart,2026-01-03 05:57:38.181409,True
9286,348,622,sess_3016,purchase,2026-06-09 19:13:17.228610,True
4764,337,737,sess_3017,add_to_cart,2025-10-30 21:48:28.209185,True
13548,915,287,sess_3017,purchase,2026-03-02 07:03:43.245946,True
151,791,617,sess_3017,add_to_cart,2026-05-11 11:41:47.178635,True
11395,1056,535,sess_3018,add_to_cart,2025-09-02 19:31:11.237113,True
11478,643,384,sess_3018,view,2025-12-20 12:47:23.237113,True
10765,663,397,sess_3019,view,2025-09-09 13:14:57.228610,True
8786,996,513,sess_302,view,2025-08-04 09:29:50.226324,True
10850,65,451,sess_302,view,2025-09-13 04:42:49.228610,True
1678,763,545,sess_302,purchase,2026-03-03 06:40:10.185418,True
11323,642,592,sess_302,view,2026-03-14 03:51:43.237113,True
2112,1016,918,sess_3020,purchase,2025-11-05 08:26:05.186925,True
12299,552,541,sess_3020,purchase,2025-11-29 07:25:42.240934,True
1197,582,18,sess_3022,view,2025-06-29 18:13:19.183414,True
6108,661,280,sess_3022,add_to_cart,2026-05-31 19:59:21.214026,True
941,629,383,sess_3023,view,2025-09-25 10:08:23.181409,True
12461,724,655,sess_3023,purchase,2025-12-31 04:05:42.240934,True
3960,566,1004,sess_3023,view,2026-02-18 04:00:40.197951,True
9413,939,807,sess_3024,add_to_cart,2025-07-17 12:43:10.228610,True
14892,654,1072,sess_3025,add_to_cart,2025-07-17 04:01:36.253968,True
5004,795,31,sess_3026,purchase,2025-09-25 14:45:18.209185,True
10175,322,316,sess_3026,purchase,2025-10-06 07:54:34.228610,True
12138,92,202,sess_3026,add_to_cart,2026-03-06 18:16:36.240934,True
